DATE,TIMESTAMP,XLAT,XLONG,HGT,RAINC,RAINNC,T_500hPa,T_700hPa,T_850hPa,QVAPOR_500,QVAPOR_700,QVAPOR_850,QCLOUD_500,QCLOUD_700,QCLOUD_850,QRAIN_500,QRAIN_700,QRAIN_850,QICE_500,QICE_700,QICE_850,QSNOW_500,QSNOW_700,QSNOW_850,QGRAUP_500,QGRAUP_700,QGRAUP_850,PRECIPITACION,LLUVIA
2015-02-03[00:00:00],1422918016.00000000,41.61704636,-1.51153564,715.92059326,0.00000000,1.08434522,246.18530273,264.67022705,274.61465454,0.00062798,0.00270283,0.00435661,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008388,0.00000000,0.00000000,0.00000000,0.00036669,0.00086824,0.00000000,0.00000017,0.00000111,0.00014365,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.61648560,-1.47546387,663.80780029,0.00000000,1.22106087,246.10786438,264.73703003,274.63848877,0.00059666,0.00262089,0.00434778,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009090,0.00000000,0.00000001,0.00000000,0.00011268,0.00121508,0.00000384,0.00000004,0.00000156,0.00023193,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.61592102,-1.43936157,574.08825684,0.00000000,1.42738247,246.02815247,264.58352661,274.38778687,0.00056611,0.00258268,0.00437189,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006928,0.00000000,0.00000010,0.00000000,0.00001279,0.00096414,0.00000462,0.00000000,0.00000193,0.00016005,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.61533356,-1.40328979,482.43099976,0.00000000,1.28919017,245.98852539,264.37893677,274.03237915,0.00051551,0.00268645,0.00439300,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004549,0.00000000,0.00000012,0.00000000,0.00000000,0.00054033,0.00001238,0.00000000,0.00000105,0.00007352,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.61473083,-1.36721802,404.10302734,0.00000000,0.93403786,246.03750610,264.39257812,273.77700806,0.00045476,0.00279264,0.00441520,0.00000000,0.00007162,0.00000000,0.00000000,0.00000000,0.00003849,0.00000000,0.00000009,0.00000000,0.00000000,0.00049119,0.00004773,0.00000000,0.00000607,0.00006872,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.61412811,-1.33114624,359.82150269,0.00000000,0.71370113,246.16831970,264.42001343,273.56631470,0.00040151,0.00279689,0.00446304,0.00000000,0.00024701,0.00000000,0.00000000,0.00000000,0.00004999,0.00000000,0.00000006,0.00000000,0.00000000,0.00047135,0.00003943,0.00000000,0.00000861,0.00008825,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.61350250,-1.29504395,342.54199219,0.00000000,0.65996301,246.29084778,264.16784668,273.54910278,0.00036947,0.00274645,0.00451077,0.00000000,0.00025356,0.00000000,0.00000000,0.00000000,0.00004877,0.00000000,0.00000004,0.00000000,0.00000000,0.00024960,0.00004522,0.00000000,0.00000363,0.00003793,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.61287689,-1.25897217,370.74020386,0.00000000,0.68015766,246.31373596,263.89730835,273.59222412,0.00036782,0.00269399,0.00455505,0.00000000,0.00015786,0.00000000,0.00000000,0.00000000,0.00003300,0.00000000,0.00000003,0.00000000,0.00000000,0.00008395,0.00000687,0.00000000,0.00000031,0.00000317,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.61222458,-1.22290039,404.69305420,0.00000000,0.70396358,246.25889587,263.77890015,273.64846802,0.00038441,0.00267117,0.00458891,0.00000000,0.00012375,0.00000000,0.00000000,0.00000000,0.00001390,0.00000000,0.00000004,0.00000000,0.00000000,0.00004006,0.00000157,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.61157608,-1.18682861,434.01031494,0.00000000,0.82043439,246.20645142,263.78198242,273.74566650,0.00039928,0.00267111,0.00455916,0.00000000,0.00016518,0.00000000,0.00000000,0.00000000,0.00001747,0.00000000,0.00000004,0.00000000,0.00000000,0.00006034,0.00001707,0.00000000,0.00000001,0.00000083,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.61090088,-1.15075684,474.49310303,0.00000000,1.18041742,246.19242859,263.80935669,273.86117554,0.00040628,0.00267536,0.00446856,0.00000000,0.00016574,0.00000000,0.00000000,0.00000000,0.00003655,0.00000000,0.00000003,0.00000000,0.00000000,0.00009534,0.00002222,0.00000000,0.00000007,0.00001684,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.61022568,-1.11468506,471.11361694,0.00000000,1.80912435,246.19104004,263.76245117,274.02453613,0.00041046,0.00266591,0.00433505,0.00000000,0.00013392,0.00000000,0.00000000,0.00000000,0.00003871,0.00000000,0.00000004,0.00000000,0.00000000,0.00008825,0.00003712,0.00000000,0.00000006,0.00004183,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60955048,-1.07861328,424.98104858,0.00000000,2.37814260,246.17646790,263.68307495,274.12921143,0.00041681,0.00265110,0.00424629,0.00000000,0.00010877,0.00000000,0.00000000,0.00000000,0.00002351,0.00000000,0.00000005,0.00000000,0.00000000,0.00005335,0.00007422,0.00000000,0.00000004,0.00004087,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60884094,-1.04251099,393.36907959,0.00000000,2.43700624,246.13894653,263.68624878,274.11697388,0.00042909,0.00265194,0.00420366,0.00000000,0.00005631,0.00000000,0.00000000,0.00000000,0.00000979,0.00000000,0.00000006,0.00000000,0.00000000,0.00004613,0.00008594,0.00000000,0.00000003,0.00003120,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60812759,-1.00643921,366.03344727,0.00000000,2.28341413,246.08532715,263.78454590,274.15512085,0.00044593,0.00267159,0.00415712,0.00000000,0.00000724,0.00000000,0.00000000,0.00000000,0.00000671,0.00000000,0.00000005,0.00000000,0.00000000,0.00005657,0.00006826,0.00000000,0.00000003,0.00001321,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60740280,-0.97036743,323.98040771,0.00000000,2.03334188,246.07740784,263.89880371,274.06375122,0.00045242,0.00268481,0.00415204,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001053,0.00000000,0.00000003,0.00000000,0.00000000,0.00006263,0.00002010,0.00000000,0.00000002,0.00000020,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60667419,-0.93432617,293.27951050,0.00000000,1.69891751,246.12280273,264.00518799,274.07278442,0.00044689,0.00267133,0.00415109,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000380,0.00000000,0.00000003,0.00000000,0.00000000,0.00006830,0.00001310,0.00000000,0.00000001,0.00000013,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60593033,-0.89825439,280.46508789,0.00000000,1.58145475,246.14823914,264.06658936,274.13735962,0.00044660,0.00263186,0.00413981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000074,0.00000000,0.00000015,0.00000000,0.00000000,0.00006283,0.00000360,0.00000000,0.00000001,0.00000001,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60517120,-0.86218262,254.63633728,0.00000000,1.55143416,246.13142395,264.11682129,274.15264893,0.00045754,0.00255440,0.00413266,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000045,0.00000000,0.00000000,0.00003304,0.00000009,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60440445,-0.82611084,220.45878601,0.00000000,1.74823499,246.10188293,264.14898682,274.12878418,0.00047274,0.00245467,0.00413172,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000059,0.00000000,0.00000000,0.00000506,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60362244,-0.79003906,202.14816284,0.00000000,1.78452206,246.08067322,264.11810303,274.14093018,0.00048485,0.00237324,0.00412132,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60282135,-0.75396729,198.74459839,0.00000000,1.56827581,246.06979370,264.04278564,274.17489624,0.00049024,0.00233811,0.00410812,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000009,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60202408,-0.71789551,202.74868774,0.00000000,1.38826978,246.07809448,263.97927856,274.20413208,0.00048588,0.00233198,0.00409736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60121918,-0.68185425,227.91557312,0.00000000,1.14821625,246.10603333,263.94104004,274.15365601,0.00047425,0.00233188,0.00409780,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.60038376,-0.64578247,266.73947144,0.00000000,0.99288559,246.13327026,263.91247559,274.06222534,0.00046226,0.00233046,0.00410298,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59955215,-0.60971069,297.85833740,0.00000000,1.12142134,246.14282227,263.87521362,274.03341675,0.00045478,0.00233346,0.00409378,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59869385,-0.57363892,296.01049805,0.00000000,1.28448200,246.12582397,263.84317017,274.01071167,0.00045461,0.00233594,0.00409091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59783554,-0.53759766,288.64965820,0.00000000,1.32793224,246.08451843,263.83099365,273.98745728,0.00046172,0.00232838,0.00409333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59696579,-0.50152588,312.82019043,0.00000000,1.38489413,246.02989197,263.85012817,273.97268677,0.00047354,0.00230702,0.00409182,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59608078,-0.46548462,337.77682495,0.00000000,1.40369081,245.96813965,263.90399170,273.95861816,0.00048706,0.00227496,0.00409836,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59518814,-0.42941284,349.53753662,0.00000000,1.31944323,245.90443420,263.95904541,273.86361694,0.00049978,0.00224708,0.00412261,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59427261,-0.39337158,375.07635498,0.00000000,1.22286975,245.84439087,263.99206543,273.68676758,0.00050974,0.00223124,0.00416561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59336472,-0.35729980,417.28207397,0.00000000,1.18833363,245.79214478,264.00607300,273.38497925,0.00051669,0.00222524,0.00421669,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59243774,-0.32125854,460.45648193,0.00000000,1.25921333,245.75415039,264.00531006,273.12350464,0.00052298,0.00222608,0.00425646,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59149551,-0.28518677,485.64926147,0.00000000,1.32240129,245.72206116,263.98425293,273.05828857,0.00053271,0.00223243,0.00426321,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.59053421,-0.24914551,481.37573242,0.00000000,1.30730546,245.68339539,263.92730713,273.14831543,0.00054403,0.00224877,0.00424286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58956909,-0.21310425,454.21102905,0.00000000,1.21013844,245.65925598,263.86697388,273.22793579,0.00054656,0.00227090,0.00422705,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58860016,-0.17703247,412.78704834,0.00000000,0.99185622,245.66845703,263.84326172,273.29595947,0.00053804,0.00228803,0.00422470,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58760834,-0.14099121,382.41912842,0.00000000,0.76195645,245.69088745,263.84899902,273.33203125,0.00052947,0.00230262,0.00423362,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58660507,-0.10494995,369.53485107,0.00000000,0.61323166,245.70605469,263.88989258,273.30770874,0.00052774,0.00230389,0.00424469,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58560181,-0.06890869,379.17230225,0.00000000,0.54760534,245.71463013,263.95587158,273.23104858,0.00052938,0.00227924,0.00425039,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58457947,-0.03283691,380.17074585,0.00000000,0.54961610,245.72805786,264.03277588,273.14379883,0.00052516,0.00223911,0.00424329,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58354950,0.00320435,362.60079956,0.00000000,0.60058588,245.73130798,264.09036255,273.08639526,0.00051543,0.00221897,0.00421238,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58250427,0.03924561,336.26171875,0.00000000,0.64825368,245.71038818,264.08901978,273.09634399,0.00050397,0.00224407,0.00412808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58145523,0.07528687,317.64639282,0.00000000,0.74243349,245.67971802,264.05831909,273.05398560,0.00049965,0.00227911,0.00408932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.58038712,0.11132812,297.06488037,0.00000000,0.89288789,245.64483643,264.03094482,273.02206421,0.00049966,0.00230525,0.00407591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.57931137,0.14736938,279.03564453,0.00000000,1.00994205,245.61779785,264.00750732,272.98074341,0.00050171,0.00232571,0.00405816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.57821655,0.18341064,262.78875732,0.00000000,0.00000000,245.60231018,264.00506592,272.93878174,0.00050743,0.00233797,0.00401907,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.65029526,-1.98010254,1115.37121582,0.00000000,4.78579998,245.93313599,264.67120361,273.81054688,0.00063198,0.00247665,0.00468528,0.00000000,0.00000000,0.00021139,0.00000000,0.00000000,0.00000161,0.00004232,0.00000051,0.00000000,0.00009644,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64988708,-1.94400024,1124.26098633,0.00000000,4.82609844,245.98417664,264.70166016,273.81002808,0.00063540,0.00247667,0.00468476,0.00000000,0.00000000,0.00022119,0.00000000,0.00000000,0.00000186,0.00006983,0.00000026,0.00000000,0.00013394,0.00000476,0.00000000,0.00000003,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64945984,-1.90789795,1161.07690430,0.00000000,4.90386772,246.02369690,264.73516846,273.80212402,0.00063805,0.00247556,0.00468188,0.00000000,0.00000000,0.00024825,0.00000000,0.00000000,0.00000537,0.00004934,0.00000019,0.00000000,0.00010617,0.00001815,0.00000000,0.00000002,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64901733,-1.87179565,1172.65820312,0.00000000,5.38673830,246.07026672,264.82803345,273.79855347,0.00064114,0.00244971,0.00468166,0.00000000,0.00000000,0.00025446,0.00000000,0.00000000,0.00000646,0.00003127,0.00000027,0.00000000,0.00009697,0.00004466,0.00000000,0.00000002,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64857864,-1.83569336,1168.98925781,0.00000000,5.42107201,246.14439392,264.91317749,273.79171753,0.00061860,0.00242821,0.00467918,0.00000000,0.00000000,0.00026321,0.00000000,0.00000000,0.00000680,0.00000000,0.00000076,0.00000000,0.00009216,0.00008623,0.00000000,0.00000002,0.00000001,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64810944,-1.79959106,1156.15417480,0.00000000,5.93512917,246.21247864,264.85006714,273.78219604,0.00056223,0.00245929,0.00467727,0.00000000,0.00000000,0.00023301,0.00000000,0.00000000,0.00001746,0.00000000,0.00000093,0.00000000,0.00005640,0.00014818,0.00000000,0.00000001,0.00000012,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64764786,-1.76348877,1051.76098633,0.00000000,6.63608646,246.15420532,264.64395142,273.80517578,0.00058342,0.00254089,0.00468643,0.00000000,0.00000000,0.00012281,0.00000000,0.00000000,0.00002893,0.00000057,0.00000065,0.00000000,0.00001743,0.00021697,0.00000000,0.00000000,0.00000026,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64716339,-1.72738647,986.24389648,0.00000000,5.18776131,246.10902405,264.38372803,273.79080200,0.00064303,0.00264272,0.00467930,0.00000000,0.00000000,0.00008535,0.00000000,0.00000000,0.00002671,0.00003997,0.00000019,0.00000000,0.00006547,0.00027699,0.00000000,0.00000001,0.00000032,0.00000000,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64667130,-1.69128418,963.42431641,0.00000000,4.27161884,246.17236328,264.51126099,273.75271606,0.00064607,0.00261135,0.00466769,0.00000000,0.00000000,0.00006586,0.00000000,0.00000000,0.00006071,0.00013926,0.00000003,0.00000000,0.00033913,0.00035282,0.00002706,0.00000013,0.00000035,0.00000001,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64617157,-1.65518188,843.02355957,0.00000000,4.45638227,246.18150330,264.70074463,274.08871460,0.00064485,0.00255431,0.00454097,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008590,0.00015053,0.00000034,0.00000000,0.00075954,0.00038387,0.00001781,0.00000044,0.00000029,0.00006083,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64564514,-1.61907959,752.81481934,0.00000000,3.71781659,246.21882629,264.65762329,274.79083252,0.00064569,0.00259578,0.00434044,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007894,0.00009955,0.00000057,0.00000000,0.00114852,0.00038556,0.00000895,0.00000078,0.00000032,0.00009883,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64511108,-1.58297729,749.41448975,0.00000000,2.48443151,246.28205872,264.62393188,275.10006714,0.00065014,0.00266401,0.00424893,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009670,0.00005443,0.00000023,0.00000000,0.00120675,0.00049889,0.00000000,0.00000078,0.00000047,0.00020079,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64457703,-1.54687500,749.37762451,0.00000000,1.72897971,246.26808167,264.68551636,274.69015503,0.00064788,0.00272233,0.00432080,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00009122,0.00002418,0.00000003,0.00000000,0.00079005,0.00083100,0.00000000,0.00000044,0.00000114,0.00027074,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64402390,-1.51080322,713.78698730,0.00000000,1.59502161,246.13107300,264.76110840,274.31097412,0.00061737,0.00273114,0.00439177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007620,0.00000000,0.00000000,0.00000000,0.00027345,0.00125482,0.00000000,0.00000012,0.00000162,0.00024114,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64345932,-1.47470093,625.25524902,0.00000000,1.81828964,246.07435608,264.73654175,274.30676270,0.00055763,0.00267906,0.00435598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008480,0.00000000,0.00000001,0.00000000,0.00003162,0.00137413,0.00000113,0.00000000,0.00000211,0.00035724,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64288330,-1.43859863,525.44506836,0.00000000,1.78664410,246.03450012,264.67385864,274.36560059,0.00050721,0.00267945,0.00430492,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008013,0.00000000,0.00000005,0.00000000,0.00000000,0.00105986,0.00000794,0.00000000,0.00000105,0.00031771,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64230728,-1.40249634,449.75717163,0.00000000,1.31653750,246.00787354,264.53317261,274.21023560,0.00046990,0.00282435,0.00432002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007575,0.00000000,0.00000007,0.00000000,0.00000008,0.00102734,0.00005541,0.00000000,0.00000440,0.00022117,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64170837,-1.36639404,402.10421753,0.00000000,0.93993628,246.05615234,264.67428589,274.13244629,0.00043549,0.00284320,0.00433384,0.00000000,0.00008403,0.00000000,0.00000000,0.00000000,0.00009628,0.00000000,0.00000003,0.00000000,0.00000000,0.00130245,0.00009164,0.00000000,0.00001782,0.00021899,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.64109421,-1.33032227,362.76327515,0.00000000,0.72028500,246.17251587,264.58721924,273.96200562,0.00040266,0.00282522,0.00437597,0.00000000,0.00021835,0.00000000,0.00000000,0.00000000,0.00008643,0.00000000,0.00000004,0.00000000,0.00000000,0.00104180,0.00003019,0.00000000,0.00002135,0.00029077,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.64047623,-1.29421997,331.07916260,0.00000000,0.57296252,246.25776672,264.26882935,273.73443604,0.00038425,0.00276365,0.00446934,0.00000000,0.00027418,0.00000000,0.00000000,0.00000000,0.00005172,0.00000000,0.00000005,0.00000000,0.00000000,0.00043131,0.00002539,0.00000000,0.00000953,0.00011819,0.00000000,0
2015-02-03[00:00:00],1422918016.00000000,41.63985062,-1.25811768,353.61804199,0.00000000,0.55394733,246.25531006,263.95089722,273.64312744,0.00038742,0.00270442,0.00452732,0.00000000,0.00016525,0.00000000,0.00000000,0.00000000,0.00002331,0.00000000,0.00000003,0.00000000,0.00000000,0.00007318,0.00000481,0.00000000,0.00000072,0.00000625,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.63920212,-1.22204590,388.74472046,0.00000000,0.68163222,246.20947266,263.78393555,273.76885986,0.00040055,0.00267372,0.00449700,0.00000000,0.00008195,0.00000000,0.00000000,0.00000000,0.00000879,0.00000000,0.00000004,0.00000000,0.00000000,0.00000006,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.63854980,-1.18594360,402.21765137,0.00000000,0.86509293,246.16702271,263.73483276,273.99484253,0.00041338,0.00266238,0.00438078,0.00000000,0.00007681,0.00000000,0.00000000,0.00000000,0.00001208,0.00000000,0.00000004,0.00000000,0.00000000,0.00000981,0.00000944,0.00000000,0.00000002,0.00000020,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.63788605,-1.14984131,412.14678955,0.00000000,1.20102370,246.14605713,263.68188477,274.18972778,0.00042227,0.00265036,0.00428063,0.00000000,0.00005274,0.00000000,0.00000000,0.00000000,0.00001606,0.00000000,0.00000004,0.00000000,0.00000000,0.00003301,0.00003973,0.00000000,0.00000003,0.00000625,1.00000000,1
2015-02-03[00:00:00],1422918016.00000000,41.63721085,-1.11376953,384.13253784,0.00000000,1.76599932,246.14770508,263.60330200,274.27468872,0.00042582,0.00263483,0.00425199,0.00000000,0.00007256,0.00000000,0.00000000,0.00000000,0.00003503,0.00000000,0.00000005,0.00000000,0.00000000,0.00002585,0.00004406,0.00000000,0.00000000,0.00000993,1.00000000,1
